name,family,subtype,stim_side,rate_hz,n_neurons_stim,n_annotated,total_spikes_all,ignition,dm_n_responsive,dm_spikes_total,dm_spikes_left,dm_spikes_right,dm_spikes_center,dm_n_resp_left,dm_n_resp_right,dm_n_resp_center,DNa01_left,DNa01_right,DNa02_left,DNa02_right,DNa_other_left,DNa_other_right,DNp09_left,DNp09_right,DNp_other_left,DNp_other_right,DAN_n_responsive,DAN_spikes_total,ipsi_spikes,contra_spikes,ipsi_n_responsive,contra_n_responsive,LI,wall_s_wave
ORN_DA1_L,ORN,ORN_DA1,left,50.0,60,60,132392.0,True,152,1329.0,639.0,661.0,29.0,75,73,4,8.0,1.0,13.0,0.0,25.0,18.0,0.0,0.0,201.0,206.0,155,2480.0,639.0,661.0,75,73,-0.016923076923076923,7.52545690536499
ORN_DA1_L,ORN,ORN_DA1,left,150.0,60,60,136740.0,True,159,1381.0,683.0,670.0,28.0,81,73,5,9.0,1.0,15.0,0.0,32.0,18.0,0.0,0.0,200.0,208.0,155,2519.0,683.0,670.0,81,73,0.009608277900960829,7.52545690536499
ORN_DA1_R,ORN,ORN_DA1,right,50.0,66,66,127692.0,True,162,1349.0,664.0,656.0,29.0,79,78,5,5.0,2.0,15.0,0.0,32.0,18.0,0.0,0.0,204.0,206.0,151,2360.0,656.0,664.0,78,79,-0.006060606060606061,7.52545690536499
ORN_DA1_R,ORN,ORN_DA1,right,150.0,66,66,135595.0,True,161,1358.0,671.0,658.0,29.0,79,77,5,6.0,3.0,18.0,0.0,32.0,18.0,0.0,0.0,197.0,194.0,155,2477.0,658.0,671.0,77,79,-0.009781790820165538,7.52545690536499
ORN_DA2_R,ORN,ORN_DA2,right,50.0,22,22,325.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,7.52545690536499
ORN_DA2_R,ORN,ORN_DA2,right,150.0,22,22,1117.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,7.52545690536499
ORN_DA4m_L,ORN,ORN_DA4m,left,50.0,20,20,372.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,7.52545690536499
ORN_DA4m_L,ORN,ORN_DA4m,left,150.0,20,20,119921.0,True,149,1175.0,572.0,581.0,22.0,73,72,4,5.0,1.0,18.0,0.0,25.0,15.0,0.0,0.0,175.0,187.0,155,2250.0,572.0,581.0,73,72,-0.007805724197745013,7.52545690536499
ORN_DC1_L,ORN,ORN_DC1,left,50.0,21,21,126681.0,True,154,1249.0,610.0,612.0,27.0,73,76,5,5.0,3.0,11.0,0.0,22.0,14.0,0.0,0.0,195.0,195.0,155,2364.0,610.0,612.0,73,76,-0.0016366612111292963,7.52545690536499
ORN_DC1_L,ORN,ORN_DC1,left,150.0,21,21,130644.0,True,157,1367.0,649.0,691.0,27.0,77,76,4,5.0,2.0,13.0,0.0,27.0,14.0,0.0,0.0,205.0,220.0,150,2433.0,649.0,691.0,77,76,-0.03134328358208955,7.52545690536499
ORN_DL1_L,ORN,ORN_DL1,left,50.0,34,34,128540.0,True,157,1321.0,641.0,656.0,24.0,78,75,4,7.0,3.0,14.0,0.0,27.0,14.0,0.0,0.0,203.0,209.0,159,2406.0,641.0,656.0,78,75,-0.01156515034695451,7.52545690536499
ORN_DL1_L,ORN,ORN_DL1,left,150.0,34,34,133500.0,True,144,1336.0,650.0,657.0,29.0,72,67,5,7.0,3.0,16.0,0.0,25.0,16.0,0.0,0.0,205.0,203.0,156,2479.0,650.0,657.0,72,67,-0.005355776587605203,7.52545690536499
ORN_DL1_R,ORN,ORN_DL1,right,50.0,34,34,133261.0,True,162,1319.0,641.0,651.0,27.0,81,76,5,6.0,3.0,13.0,0.0,23.0,16.0,0.0,0.0,203.0,213.0,161,2511.0,651.0,641.0,76,81,0.007739938080495356,7.52545690536499
ORN_DL1_R,ORN,ORN_DL1,right,150.0,34,34,130744.0,True,152,1286.0,611.0,648.0,27.0,77,70,5,5.0,2.0,12.0,0.0,24.0,16.0,0.0,0.0,190.0,209.0,153,2421.0,648.0,611.0,70,77,0.02938840349483717,7.52545690536499
ORN_DL3_L,ORN,ORN_DL3,left,50.0,36,36,559.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,7.52545690536499
ORN_DL3_L,ORN,ORN_DL3,left,150.0,36,36,122676.0,True,157,1257.0,610.0,625.0,22.0,78,76,3,8.0,2.0,17.0,1.0,30.0,21.0,0.0,0.0,176.0,199.0,153,2245.0,610.0,625.0,78,76,-0.012145748987854251,7.52545690536499
ORN_DL3_R,ORN,ORN_DL3,right,50.0,42,42,108724.0,True,146,1135.0,561.0,551.0,23.0,73,68,5,5.0,1.0,13.0,0.0,22.0,13.0,0.0,0.0,167.0,171.0,152,2009.0,551.0,561.0,68,73,-0.008992805755395683,7.52545690536499
ORN_DL3_R,ORN,ORN_DL3,right,150.0,42,42,128575.0,True,158,1297.0,636.0,636.0,25.0,81,73,4,7.0,1.0,18.0,0.0,29.0,13.0,0.0,0.0,196.0,206.0,157,2401.0,636.0,636.0,73,81,0.0,7.52545690536499
ORN_DL4_L,ORN,ORN_DL4,left,50.0,27,27,508.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,7.52545690536499
ORN_DL4_L,ORN,ORN_DL4,left,150.0,27,27,120994.0,True,162,1253.0,589.0,639.0,25.0,75,83,4,4.0,3.0,12.0,1.0,22.0,15.0,0.0,0.0,192.0,205.0,153,2238.0,589.0,639.0,75,83,-0.04071661237785016,7.52545690536499
ORN_DL4_R,ORN,ORN_DL4,right,50.0,25,25,89570.0,True,156,951.0,472.0,461.0,18.0,80,73,3,4.0,2.0,10.0,0.0,20.0,9.0,0.0,0.0,146.0,147.0,151,1634.0,461.0,472.0,73,80,-0.011789924973204717,7.52545690536499
ORN_DL4_R,ORN,ORN_DL4,right,150.0,25,25,124937.0,True,166,1283.0,647.0,611.0,25.0,82,80,4,8.0,3.0,15.0,0.0,32.0,17.0,0.0,0.0,192.0,196.0,155,2325.0,611.0,647.0,80,82,-0.028616852146263912,7.52545690536499
ORN_DL5_R,ORN,ORN_DL5,right,50.0,24,24,130344.0,True,164,1352.0,660.0,666.0,26.0,82,77,5,8.0,3.0,15.0,0.0,29.0,14.0,0.0,0.0,203.0,212.0,156,2459.0,666.0,660.0,77,82,0.004524886877828055,7.52545690536499
ORN_DL5_R,ORN,ORN_DL5,right,150.0,24,24,132827.0,True,146,1312.0,622.0,666.0,24.0,72,69,5,8.0,2.0,12.0,1.0,25.0,16.0,0.0,0.0,192.0,208.0,152,2502.0,666.0,622.0,69,72,0.034161490683229816,7.52545690536499
ORN_DM1_L,ORN,ORN_DM1,left,50.0,35,35,131932.0,True,155,1323.0,608.0,685.0,30.0,75,75,5,6.0,4.0,9.0,0.0,23.0,17.0,0.0,0.0,191.0,215.0,155,2511.0,608.0,685.0,75,75,-0.05955143078112916,7.52545690536499
ORN_DM1_L,ORN,ORN_DM1,left,150.0,35,35,135271.0,True,154,1384.0,692.0,664.0,28.0,76,73,5,6.0,1.0,15.0,0.0,28.0,14.0,0.0,0.0,225.0,218.0,151,2500.0,692.0,664.0,76,73,0.02064896755162242,7.52545690536499
ORN_DM1_R,ORN,ORN_DM1,right,50.0,33,33,131559.0,True,148,1355.0,667.0,660.0,28.0,73,70,5,6.0,3.0,12.0,0.0,27.0,13.0,0.0,0.0,207.0,211.0,153,2481.0,660.0,667.0,70,73,-0.0052750565184626974,7.52545690536499
ORN_DM1_R,ORN,ORN_DM1,right,150.0,33,33,133839.0,True,147,1352.0,640.0,686.0,26.0,71,72,4,5.0,4.0,12.0,0.0,24.0,18.0,0.0,0.0,200.0,219.0,153,2499.0,686.0,640.0,72,71,0.03469079939668175,7.52545690536499
ORN_DM2_L,ORN,ORN_DM2,left,50.0,29,29,130027.0,True,148,1320.0,641.0,650.0,29.0,72,71,5,7.0,2.0,14.0,1.0,23.0,16.0,0.0,0.0,202.0,209.0,157,2424.0,641.0,650.0,72,71,-0.006971340046475601,7.52545690536499
ORN_DM2_L,ORN,ORN_DM2,left,150.0,29,29,129790.0,True,153,1311.0,651.0,631.0,29.0,77,71,5,6.0,0.0,12.0,0.0,21.0,11.0,0.0,0.0,196.0,202.0,154,2431.0,651.0,631.0,77,71,0.015600624024960999,7.52545690536499
ORN_DM2_R,ORN,ORN_DM2,right,50.0,25,25,128470.0,True,150,1281.0,631.0,627.0,23.0,73,73,4,5.0,3.0,13.0,0.0,25.0,14.0,0.0,0.0,196.0,198.0,158,2403.0,627.0,631.0,73,73,-0.003179650238473768,7.52545690536499
ORN_DM2_R,ORN,ORN_DM2,right,150.0,25,25,129876.0,True,152,1327.0,656.0,645.0,26.0,78,70,4,5.0,2.0,14.0,0.0,33.0,15.0,0.0,0.0,208.0,198.0,154,2429.0,645.0,656.0,70,78,-0.008455034588777863,7.52545690536499
ORN_DM3_L,ORN,ORN_DM3,left,50.0,32,32,124040.0,True,153,1266.0,596.0,644.0,26.0,77,72,4,6.0,3.0,10.0,0.0,22.0,15.0,0.0,0.0,190.0,197.0,155,2320.0,596.0,644.0,77,72,-0.03870967741935484,7.720031023025513
ORN_DM3_L,ORN,ORN_DM3,left,150.0,32,32,130639.0,True,150,1284.0,635.0,624.0,25.0,76,70,4,5.0,1.0,16.0,0.0,26.0,12.0,0.0,0.0,200.0,205.0,152,2459.0,635.0,624.0,76,70,0.008737092930897538,7.720031023025513
ORN_DM3_R,ORN,ORN_DM3,right,50.0,29,29,122574.0,True,154,1232.0,583.0,622.0,27.0,75,75,4,5.0,2.0,10.0,1.0,23.0,14.0,0.0,0.0,182.0,195.0,158,2299.0,622.0,583.0,75,75,0.03236514522821577,7.720031023025513
ORN_DM3_R,ORN,ORN_DM3,right,150.0,29,29,127523.0,True,143,1306.0,602.0,677.0,27.0,69,70,4,6.0,0.0,13.0,0.0,23.0,20.0,0.0,0.0,190.0,216.0,154,2382.0,677.0,602.0,70,69,0.058639562157935886,7.720031023025513
ORN_DM4_L,ORN,ORN_DM4,left,50.0,20,21,130548.0,True,145,1331.0,638.0,664.0,29.0,71,70,4,6.0,2.0,14.0,0.0,27.0,19.0,0.0,0.0,195.0,208.0,153,2462.0,638.0,664.0,71,70,-0.019969278033794162,7.720031023025513
ORN_DM4_L,ORN,ORN_DM4,left,150.0,20,21,132083.0,True,154,1366.0,661.0,679.0,26.0,79,71,4,7.0,2.0,14.0,0.0,29.0,14.0,0.0,0.0,197.0,216.0,152,2470.0,661.0,679.0,79,71,-0.013432835820895522,7.720031023025513
ORN_DM4_R,ORN,ORN_DM4,right,50.0,20,20,128975.0,True,155,1316.0,630.0,662.0,24.0,77,73,5,8.0,1.0,15.0,0.0,24.0,14.0,0.0,0.0,199.0,204.0,151,2431.0,662.0,630.0,73,77,0.02476780185758514,7.720031023025513
ORN_DM4_R,ORN,ORN_DM4,right,150.0,20,20,132691.0,True,155,1400.0,682.0,691.0,27.0,78,73,4,8.0,1.0,15.0,1.0,25.0,19.0,0.0,0.0,219.0,220.0,152,2487.0,691.0,682.0,73,78,0.0065549890750182084,7.720031023025513
ORN_DM5_L,ORN,ORN_DM5,left,50.0,21,21,329.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,7.720031023025513
ORN_DM5_L,ORN,ORN_DM5,left,150.0,21,21,106263.0,True,145,1076.0,504.0,551.0,21.0,67,73,5,8.0,1.0,12.0,0.0,19.0,10.0,0.0,0.0,151.0,185.0,152,1955.0,504.0,551.0,67,73,-0.04454976303317536,7.720031023025513
ORN_DM5_R,ORN,ORN_DM5,right,50.0,21,21,343.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,7.720031023025513
ORN_DM5_R,ORN,ORN_DM5,right,150.0,21,21,120450.0,True,152,1229.0,593.0,610.0,26.0,76,71,5,5.0,3.0,13.0,0.0,23.0,15.0,0.0,0.0,182.0,184.0,150,2234.0,610.0,593.0,71,76,0.014131338320864505,7.720031023025513
ORN_DM6_L,ORN,ORN_DM6,left,50.0,27,27,106090.0,True,152,1087.0,542.0,524.0,21.0,79,68,5,8.0,0.0,16.0,0.0,22.0,12.0,0.0,0.0,167.0,166.0,151,1969.0,542.0,524.0,79,68,0.016885553470919325,7.720031023025513
ORN_DM6_L,ORN,ORN_DM6,left,150.0,27,27,127811.0,True,157,1257.0,629.0,602.0,26.0,78,75,4,6.0,1.0,11.0,0.0,25.0,11.0,0.0,0.0,192.0,191.0,154,2386.0,629.0,602.0,78,75,0.021933387489845652,7.720031023025513
ORN_DM6_R,ORN,ORN_DM6,right,50.0,25,25,111285.0,True,146,1178.0,586.0,569.0,23.0,73,69,4,6.0,3.0,14.0,0.0,23.0,14.0,0.0,0.0,181.0,180.0,153,2066.0,569.0,586.0,69,73,-0.01471861471861472,7.720031023025513
ORN_DM6_R,ORN,ORN_DM6,right,150.0,25,25,130495.0,True,145,1302.0,638.0,643.0,21.0,73,69,3,8.0,0.0,11.0,0.0,23.0,14.0,0.0,0.0,198.0,202.0,155,2444.0,643.0,638.0,69,73,0.0039032006245121,7.720031023025513
ORN_V_L,ORN,ORN_V,left,50.0,34,34,93452.0,True,152,987.0,470.0,496.0,21.0,77,70,5,5.0,1.0,11.0,0.0,23.0,12.0,0.0,0.0,143.0,158.0,154,1714.0,470.0,496.0,77,70,-0.026915113871635612,7.720031023025513
ORN_V_L,ORN,ORN_V,left,150.0,34,34,130772.0,True,151,1293.0,624.0,639.0,30.0,76,70,5,6.0,3.0,11.0,0.0,21.0,14.0,0.0,0.0,190.0,203.0,155,2447.0,624.0,639.0,76,70,-0.011876484560570071,7.720031023025513
ORN_V_R,ORN,ORN_V,right,50.0,33,33,113528.0,True,158,1137.0,545.0,571.0,21.0,78,76,4,5.0,1.0,13.0,0.0,27.0,16.0,0.0,0.0,168.0,182.0,157,2124.0,571.0,545.0,76,78,0.023297491039426525,7.720031023025513
ORN_V_R,ORN,ORN_V,right,150.0,33,33,130984.0,True,158,1315.0,667.0,622.0,26.0,78,75,5,7.0,1.0,16.0,0.0,31.0,13.0,0.0,0.0,198.0,194.0,156,2439.0,622.0,667.0,75,78,-0.03491078355314197,7.720031023025513
ORN_VA1d_L,ORN,ORN_VA1d,left,50.0,48,48,118876.0,True,150,1189.0,577.0,586.0,26.0,76,69,5,9.0,0.0,10.0,0.0,27.0,18.0,0.0,0.0,172.0,183.0,153,2195.0,577.0,586.0,76,69,-0.007738607050730868,7.720031023025513
ORN_VA1d_L,ORN,ORN_VA1d,left,150.0,48,48,127975.0,True,164,1312.0,645.0,644.0,23.0,85,75,4,7.0,1.0,14.0,0.0,30.0,14.0,0.0,0.0,194.0,215.0,151,2341.0,645.0,644.0,85,75,0.0007757951900698216,7.720031023025513
ORN_VA1d_R,ORN,ORN_VA1d,right,50.0,45,45,115590.0,True,155,1191.0,586.0,581.0,24.0,76,74,5,4.0,1.0,16.0,0.0,29.0,13.0,0.0,0.0,175.0,185.0,152,2129.0,581.0,586.0,74,76,-0.004284490145672665,7.720031023025513
ORN_VA1d_R,ORN,ORN_VA1d,right,150.0,45,45,127749.0,True,160,1324.0,647.0,649.0,28.0,79,76,5,6.0,2.0,11.0,0.0,22.0,16.0,0.0,0.0,198.0,211.0,149,2356.0,649.0,647.0,76,79,0.0015432098765432098,7.720031023025513
ORN_VA1v_L,ORN,ORN_VA1v,left,50.0,46,46,114310.0,True,159,1191.0,566.0,602.0,23.0,76,78,5,3.0,5.0,13.0,0.0,27.0,15.0,0.0,0.0,181.0,192.0,153,2112.0,566.0,602.0,76,78,-0.030821917808219176,7.720031023025513
ORN_VA1v_L,ORN,ORN_VA1v,left,150.0,46,46,128502.0,True,150,1250.0,606.0,624.0,20.0,74,72,4,7.0,0.0,13.0,0.0,27.0,14.0,0.0,0.0,180.0,204.0,150,2367.0,606.0,624.0,74,72,-0.014634146341463415,7.720031023025513
ORN_VA1v_R,ORN,ORN_VA1v,right,50.0,38,38,116480.0,True,153,1181.0,586.0,571.0,24.0,76,73,4,4.0,2.0,11.0,0.0,26.0,11.0,0.0,0.0,182.0,183.0,154,2172.0,571.0,586.0,73,76,-0.01296456352636128,7.720031023025513
ORN_VA1v_R,ORN,ORN_VA1v,right,150.0,38,38,130353.0,True,155,1316.0,636.0,651.0,29.0,76,75,4,6.0,2.0,15.0,0.0,27.0,18.0,0.0,0.0,200.0,197.0,153,2410.0,651.0,636.0,75,76,0.011655011655011656,7.720031023025513
ORN_VA2_L,ORN,ORN_VA2,left,50.0,34,34,128023.0,True,157,1324.0,657.0,644.0,23.0,78,76,3,6.0,4.0,18.0,0.0,31.0,16.0,0.0,0.0,197.0,200.0,153,2387.0,657.0,644.0,78,76,0.009992313604919293,7.720031023025513
ORN_VA2_L,ORN,ORN_VA2,left,150.0,34,34,135875.0,True,167,1370.0,671.0,671.0,28.0,83,79,5,5.0,1.0,18.0,0.0,36.0,15.0,0.0,0.0,212.0,212.0,158,2546.0,671.0,671.0,83,79,0.0,7.720031023025513
ORN_VA2_R,ORN,ORN_VA2,right,50.0,33,33,128184.0,True,146,1299.0,653.0,620.0,26.0,71,70,5,6.0,2.0,16.0,0.0,28.0,15.0,0.0,0.0,202.0,191.0,152,2374.0,620.0,653.0,70,71,-0.025923016496465043,7.720031023025513
ORN_VA2_R,ORN,ORN_VA2,right,150.0,33,33,132454.0,True,150,1350.0,658.0,667.0,25.0,75,70,5,7.0,3.0,17.0,0.0,26.0,13.0,0.0,0.0,207.0,216.0,152,2474.0,667.0,658.0,70,75,0.006792452830188679,7.720031023025513
ORN_VA6_L,ORN,ORN_VA6,left,50.0,32,32,126660.0,True,159,1302.0,629.0,647.0,26.0,78,76,5,6.0,3.0,18.0,0.0,27.0,14.0,0.0,0.0,197.0,211.0,154,2376.0,629.0,647.0,78,76,-0.014106583072100314,7.3914079666137695
ORN_VA6_L,ORN,ORN_VA6,left,150.0,32,32,132599.0,True,163,1353.0,655.0,674.0,24.0,84,75,4,8.0,1.0,17.0,0.0,30.0,16.0,0.0,0.0,199.0,210.0,153,2456.0,655.0,674.0,84,75,-0.014296463506395787,7.3914079666137695
ORN_VA6_R,ORN,ORN_VA6,right,50.0,28,28,127778.0,True,170,1336.0,635.0,676.0,25.0,83,83,4,5.0,2.0,12.0,1.0,24.0,17.0,0.0,0.0,189.0,208.0,157,2400.0,676.0,635.0,83,83,0.031273836765827616,7.3914079666137695
ORN_VA6_R,ORN,ORN_VA6,right,150.0,28,28,134738.0,True,157,1408.0,691.0,689.0,28.0,80,72,5,6.0,3.0,14.0,0.0,31.0,17.0,0.0,0.0,207.0,218.0,154,2514.0,689.0,691.0,72,80,-0.0014492753623188406,7.3914079666137695
ORN_VL1_L,ORN,ORN_VL1,left,50.0,39,39,106051.0,True,150,1063.0,517.0,522.0,24.0,75,70,5,5.0,0.0,8.0,0.0,19.0,13.0,0.0,0.0,162.0,170.0,153,1962.0,517.0,522.0,75,70,-0.004812319538017324,7.3914079666137695
ORN_VL1_L,ORN,ORN_VL1,left,150.0,39,39,127125.0,True,161,1254.0,602.0,626.0,26.0,75,81,5,7.0,1.0,10.0,1.0,22.0,15.0,0.0,0.0,191.0,201.0,162,2352.0,602.0,626.0,75,81,-0.019543973941368076,7.3914079666137695
ORN_VL1_R,ORN,ORN_VL1,right,50.0,39,39,41805.0,True,125,410.0,187.0,217.0,6.0,62,61,2,3.0,1.0,4.0,0.0,6.0,4.0,0.0,0.0,55.0,67.0,149,702.0,217.0,187.0,61,62,0.07425742574257425,7.3914079666137695
ORN_VL1_R,ORN,ORN_VL1,right,150.0,39,39,124795.0,True,167,1226.0,581.0,618.0,27.0,81,81,5,9.0,1.0,12.0,0.0,20.0,18.0,0.0,0.0,175.0,197.0,162,2320.0,618.0,581.0,81,81,0.030859049207673062,7.3914079666137695
ORN_VL2a_L,ORN,ORN_VL2a,left,50.0,33,33,131403.0,True,160,1292.0,636.0,632.0,24.0,81,74,5,9.0,0.0,15.0,0.0,29.0,15.0,0.0,0.0,199.0,201.0,164,2491.0,636.0,632.0,81,74,0.0031545741324921135,7.3914079666137695
ORN_VL2a_L,ORN,ORN_VL2a,left,150.0,33,33,138386.0,True,162,1373.0,648.0,697.0,28.0,76,81,5,7.0,3.0,12.0,1.0,24.0,17.0,0.0,0.0,198.0,222.0,162,2580.0,648.0,697.0,76,81,-0.036431226765799254,7.3914079666137695
ORN_VL2a_R,ORN,ORN_VL2a,right,50.0,38,38,135730.0,True,160,1361.0,654.0,679.0,28.0,76,79,5,11.0,4.0,17.0,1.0,26.0,17.0,0.0,0.0,202.0,230.0,162,2540.0,679.0,654.0,79,76,0.018754688672168042,7.3914079666137695
ORN_VL2a_R,ORN,ORN_VL2a,right,150.0,38,38,136676.0,True,153,1368.0,669.0,667.0,32.0,75,73,5,10.0,0.0,15.0,0.0,29.0,15.0,0.0,0.0,209.0,224.0,158,2561.0,667.0,669.0,73,75,-0.0014970059880239522,7.3914079666137695
ORN_VM4_L,ORN,ORN_VM4,left,50.0,35,35,123256.0,True,160,1313.0,674.0,615.0,24.0,79,77,4,5.0,2.0,16.0,1.0,33.0,13.0,0.0,0.0,211.0,185.0,155,2313.0,674.0,615.0,79,77,0.045771916214119475,7.3914079666137695
ORN_VM4_L,ORN,ORN_VM4,left,150.0,35,35,135411.0,True,155,1338.0,657.0,651.0,30.0,76,74,5,7.0,1.0,17.0,0.0,31.0,16.0,0.0,0.0,200.0,200.0,156,2532.0,657.0,651.0,76,74,0.0045871559633027525,7.3914079666137695
ORN_VM4_R,ORN,ORN_VM4,right,50.0,40,40,128282.0,True,160,1301.0,640.0,635.0,26.0,79,76,5,7.0,3.0,14.0,0.0,31.0,14.0,0.0,0.0,190.0,204.0,156,2405.0,635.0,640.0,76,79,-0.00392156862745098,7.3914079666137695
ORN_VM4_R,ORN,ORN_VM4,right,150.0,40,40,137637.0,True,158,1384.0,672.0,687.0,25.0,78,75,5,6.0,3.0,16.0,0.0,30.0,16.0,0.0,0.0,205.0,218.0,158,2573.0,687.0,672.0,75,78,0.011037527593818985,7.3914079666137695
ORN_VM5d_L,ORN,ORN_VM5d,left,50.0,36,36,123263.0,True,157,1270.0,626.0,617.0,27.0,78,74,5,6.0,2.0,17.0,0.0,29.0,16.0,0.0,0.0,192.0,198.0,154,2297.0,626.0,617.0,78,74,0.007240547063555913,7.3914079666137695
ORN_VM5d_L,ORN,ORN_VM5d,left,150.0,36,36,132722.0,True,158,1318.0,667.0,619.0,32.0,85,68,5,4.0,0.0,17.0,0.0,32.0,13.0,0.0,0.0,196.0,205.0,165,2507.0,667.0,619.0,85,68,0.03732503888024884,7.3914079666137695
ORN_VM5d_R,ORN,ORN_VM5d,right,50.0,31,31,94443.0,True,151,966.0,468.0,479.0,19.0,75,71,5,6.0,1.0,8.0,0.0,18.0,12.0,0.0,0.0,140.0,159.0,155,1747.0,479.0,468.0,71,75,0.011615628299894404,7.3914079666137695
ORN_VM5d_R,ORN,ORN_VM5d,right,150.0,31,31,128416.0,True,157,1276.0,604.0,647.0,25.0,80,73,4,6.0,2.0,10.0,0.0,23.0,16.0,0.0,0.0,182.0,209.0,163,2422.0,647.0,604.0,73,80,0.03437250199840128,7.3914079666137695
ALPN_D_L,ALPN,D,left,50.0,3,3,108576.0,True,149,1123.0,555.0,545.0,23.0,76,68,5,5.0,2.0,9.0,0.0,22.0,14.0,0.0,0.0,171.0,170.0,160,2034.0,555.0,545.0,76,68,0.00909090909090909,7.3914079666137695
ALPN_D_L,ALPN,D,left,150.0,3,3,127185.0,True,156,1322.0,662.0,635.0,25.0,81,70,5,5.0,5.0,14.0,0.0,29.0,16.0,0.0,0.0,201.0,201.0,156,2406.0,662.0,635.0,81,70,0.02081727062451812,7.3914079666137695
ALPN_D_R,ALPN,D,right,50.0,3,3,97906.0,True,146,1021.0,492.0,505.0,24.0,73,68,5,6.0,1.0,11.0,0.0,21.0,11.0,0.0,0.0,150.0,165.0,153,1819.0,505.0,492.0,68,73,0.013039117352056168,7.3914079666137695
ALPN_D_R,ALPN,D,right,150.0,3,3,126233.0,True,147,1275.0,604.0,649.0,22.0,70,74,3,7.0,2.0,13.0,2.0,24.0,18.0,0.0,0.0,182.0,204.0,156,2389.0,649.0,604.0,74,70,0.035913806863527534,7.3914079666137695
ALPN_DA1_L,ALPN,DA1,left,50.0,9,9,129932.0,True,161,1354.0,667.0,657.0,30.0,80,76,5,5.0,2.0,18.0,1.0,34.0,18.0,0.0,0.0,197.0,204.0,154,2467.0,667.0,657.0,80,76,0.0075528700906344415,7.3914079666137695
ALPN_DA1_L,ALPN,DA1,left,150.0,9,9,136062.0,True,158,1375.0,666.0,677.0,32.0,78,75,5,5.0,3.0,14.0,0.0,30.0,18.0,0.0,0.0,211.0,212.0,158,2593.0,666.0,677.0,78,75,-0.008190618019359643,7.3914079666137695
ALPN_DA1_R,ALPN,DA1,right,50.0,8,8,130966.0,True,150,1346.0,631.0,686.0,29.0,73,72,5,6.0,1.0,13.0,1.0,27.0,18.0,0.0,0.0,192.0,218.0,158,2491.0,686.0,631.0,72,73,0.04176157934700076,7.3914079666137695
ALPN_DA1_R,ALPN,DA1,right,150.0,8,8,136404.0,True,152,1339.0,621.0,693.0,25.0,75,73,4,6.0,2.0,11.0,0.0,21.0,17.0,0.0,0.0,188.0,221.0,162,2577.0,693.0,621.0,73,75,0.0547945205479452,7.3914079666137695
ALPN_DA2_L,ALPN,DA2,left,50.0,5,5,102.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,7.3914079666137695
ALPN_DA2_L,ALPN,DA2,left,150.0,5,5,441.0,False,1,4.0,4.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,1,0,1.0,7.3914079666137695
ALPN_DA2_R,ALPN,DA2,right,50.0,6,6,123.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,7.3914079666137695
ALPN_DA2_R,ALPN,DA2,right,150.0,6,6,625.0,False,1,5.0,5.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,5.0,0,1,-1.0,7.3914079666137695
ALPN_DC3_L,ALPN,DC3,left,50.0,3,3,120827.0,True,151,1228.0,599.0,603.0,26.0,74,73,4,4.0,3.0,12.0,0.0,24.0,14.0,0.0,0.0,187.0,190.0,156,2280.0,599.0,603.0,74,73,-0.0033277870216306157,7.398258924484253
ALPN_DC3_L,ALPN,DC3,left,150.0,3,3,135336.0,True,162,1353.0,658.0,665.0,30.0,84,74,4,6.0,1.0,15.0,0.0,26.0,19.0,0.0,0.0,201.0,210.0,161,2573.0,658.0,665.0,84,74,-0.005291005291005291,7.398258924484253
